,Names,Situacoes
3759,SANTANDER LEASING S.A. ARREND MERC,Cancelado em 06/12/2002
3760,SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL,Cancelado em 05/01/2001
3761,SANTANDER LEASING S.A. ARRENDAMENTO MERCANTIL,Cancelado em 29/12/2020
3762,SANTHER FAB.DE PAPEL SANTA THEREZINHA SA,Cancelado em 29/01/1988
3763,SANTHER FAB.DE PAPEL SANTA THEREZINHA SA,Concedido em 29/06/1995
3764,SANTISTA ALIMENTOS SA,Cancelado em 01/12/2000
3765,SANTISTA TEXTIL SA,Cancelado em 29/11/2007
3766,SANTO ANTONIO AGRICOLA S/A,Cancelado em 14/02/2012
3767,SANTO ANTONIO AGRICOLA S/A,Cancelado em 05/02/2016
3768,SANTO ANTONIO ENERGIA S.A.,Concedido em 28/04/2014
3769,SANTOS BRASIL PARTICIPAÇÕES S.A.,Concedido em 09/11/1998
3770,SANTOS BRASIL TECON S.A.,Cancelado em 19/11/2009
3771,SANTOS DUMONT AGROPEC SA,Cancelado em 14/02/2012
3772,SANYO DA AMAZÔNIA S/A,Cancelado em 31/08/2010
3773,SAO BERNARDO INDL SA,Cancelado em 14/02/2012
3774,SAO BRAZ SA IND COM ALIMENTOS,Cancelado em 30/09/1994
3775,SÃO CARLOS AGROPEC IND E COM SA,Cancelado em 28/09/2008
3776,SÃO CARLOS EMPREENDS E PARTICIPAÇÕES S.A,Concedido em 25/03/1991
3777,SAO DOMINGOS AGROPEC SA,Cancelado em 17/04/1996
3778,SAO FRANCISCO IRRIGACAO SA,Cancelado em 14/02/2012
3779,SAO FRANCISCO TEXTIL S/A,Concedido em 29/11/2005
3780,SAO GONCALO AGROINDL SA,Cancelado em 14/02/2012
3781,SAO JOSE AGROINDL SA,Cancelado em 28/09/2008
3782,SAO LUIZ AGROPECUARIA SA,Cancelado em 28/09/2008
3783,SAO LUIZ PARTICIPACOES SA,Cancelado em 17/10/1988
3784,SÃO MARTINHO SA,Concedido em 07/02/2007
3785,SÃO MIGUEL AVÍCOLA S/A,Cancelado em 03/05/2013
3786,SAO PAULO NIKKEY PALACE HOTEL SA,Cancelado em 06/06/2009
3787,SÃO PAULO TURISMO S. A.,Concedido em 20/10/1977
3788,SÃO PAULO WELLNESS S/A,Cancelado em 06/04/2004
3789,SAO ROQUE AGROPEC SA,Cancelado em 23/10/2007
3790,SÃO VICENTE AGROINDUSTRIAL SA,Cancelado em 14/02/2012
3791,SAPUCAIA AGROPEC SA,Cancelado em 21/03/1995
3792,SAQUISA-STA QUITERIA AGROP SA,Cancelado em 14/02/2012
3793,SARABOR SA REGENS ARTEFS BORR,Cancelado em 20/12/2005
3794,SARAIVA LIVREIROS S.A. - EM RECUPERAÇÃO JUDICIAL,Concedido em 20/07/1977
3795,SARA-STA ROSA AGROINDL AVIC SA,Cancelado em 28/09/2008
3796,SATMA SUL AMERICA PARTS SA,Cancelado em 06/04/1999
3797,SAUIPE SA,Cancelado em 04/04/2018
3798,SAVENA SA VEICS NAC COM REPR,Cancelado em 28/12/1984
3799,SAVISA S VICENTE AGROPEC SA,Cancelado em 14/02/2012
3800,SAYONARA EMPREEN HOTELEIROS SA,Cancelado em 17/07/2003
3801,SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.,Concedido em 06/01/2021
3802,SCANNER SA-IND DO VESTUARIO,Cancelado em 28/09/2008
3803,SCAP AGROPASTORIL S.A.,Cancelado em 17/11/2009
3804,SCCA - SECURITIZADORA DE CRÉDITOS DO AGRONEGÓCIO S.A.,Cancelado em 26/05/2015
3805,SCCI - SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.,Cancelado em 01/09/2017
3806,SCGR EMPRS PARTICIPACOES SA,Cancelado em 04/05/1999
3807,SCHULZ SA,Concedido em 19/12/1994
3808,SCOPUS TECNOLOGIA SA,Cancelado em 12/08/1992
3809,SDV ADM-DE SHOPPING CENTERS SA,Cancelado em 12/04/2017
3810,SE SA COMERCIO E IMPORTACAO,Cancelado em 12/06/1998
3811,SEABRAS SERVIÇOS DE PETROLEO S/A,Cancelado em 23/05/2014
3812,SEAMIL SOC EXP AGUAS MIN SA,Cancelado em 30/10/1998
3813,SEARA ALIMENTOS SA,Cancelado em 05/04/2005
3814,SEARA INDUSTRIAL SA,Cancelado em 15/06/1989
3815,SEARLE BRASIL SA,Cancelado em 18/04/1986
3816,SEC TWO COMPANHIA SECURITIZADORA DE CRÉDITOS,Cancelado em 14/06/2017
3817,SECOM AQUICULTURA COM E IND SA,Cancelado em 14/02/2012
3818,SECOM AQUICULTURA COM E IND SA,Cancelado em 15/11/2013
3819,SECURIT SA,Cancelado em 18/10/1996
3820,SEHBE CIA DE PARTICIPACOES,Cancelado em 09/08/2005
3821,SEHBE SA HOTEIS E TURISMO,Cancelado em 22/11/2006
3822,SEIVA S.A. - FLORESTAS E INDÚSTRIAS,Concedido em 11/12/1981
3823,SEIVAL NE AGROPEC SA,Cancelado em 28/09/2008
3824,SEMASA-SERV MOTOMEC DA AM  SA,Cancelado em 14/02/2012
3825,SEMENTES AGROCERES SA,Cancelado em 04/06/1998
3826,SEMENTES E GRAOS RIO DOCE SA,Cancelado em 28/09/2008
3827,SEMER SA,Cancelado em 06/05/1985
3828,SEMP TOSHIBA SA,Cancelado em 13/11/2008
3829,SEMTECH SEMICONDUTORES E CONTROLES TECNICOS SA,Cancelado em 28/09/2008
3830,SENDAS DISTRIBUIDORA S.A.,Concedido em 11/12/2020
3831,SENDAS S/A,Cancelado em 15/07/2005
3832,SENECA COMPANHIA SECURITIZADORA,Concedido em 17/08/2015
3833,SENOR - SENDAS NORDESTE S/A,Cancelado em 31/08/2012
3834,SEQUOIA LOGÍSTICA E TRANSPORTES S.A.,Concedido em 05/10/2020
3835,SER EDUCACIONAL S.A.,Concedido em 18/10/2013
3836,SERGEN SERVS GERAIS DE ENG SA,Cancelado em 30/07/2014
3837,SERGIPE INDL S/A - SISA,Cancelado em 07/03/2014
3838,SERMECO SERV MEC ENG CONST SA,Cancelado em 06/09/1990
3839,SERNAMBETIBA TRUST SPE SA,Cancelado em 22/02/2005
3840,SERRA AZUL WATER PARK SA,Concedido em 26/07/1995
3841,SERRA DA PIPOCA ALIMENTOS SA,Cancelado em 25/03/2003
3842,SERRANO HOTEIS SA,Cancelado em 14/12/2001
3843,SERTASA SERTANEJA AGROPEC SA,Cancelado em 28/09/2008
3844,SERTEP SA ENG. E MONTAGEM,Cancelado em 09/08/1996
3845,SERVIX ENGENHARIA SA,Cancelado em 29/04/2005
3846,SETA SA EXTRAT TANINO ACACIA,Cancelado em 03/04/1997
3847,SETAL INSTALACOES INDLS SA,Cancelado em 05/11/1986
3848,SETE FERROS AGROINDL SA,Cancelado em 14/02/2012
3849,SETIBA PARTICIPAÇÕES S/A,Cancelado em 08/01/2014
3850,SEV AGROPEC SA,Cancelado em 28/07/1999
3851,SHALOM SA IND MADEIREIRA,Cancelado em 23/06/2008
3852,SHOPPING CENTER TACARUNA SA,Cancelado em 13/03/2019
3853,SHOPTIME SA,Cancelado em 13/12/2005
3854,SIBISA TRADING SA,Cancelado em 20/12/2005
3855,SIBRA ELETROSIDERURGICA BRASILEIRA SA (atual Rio Doce Manganês S/A),Cancelado em 21/03/2002
3856,SICAM-SERRARIA IND COM DE COMPENS ALVES MARQUES,Cancelado em 03/09/2010
3857,SID INFORMATICA SA,Cancelado em 10/05/1994
3858,SID MICROELETRONICA SA,Cancelado em 10/05/1994
3859,SIDERURGIA BRASILEIRA SA,Cancelado em 07/07/1998
3860,SIDERURGICA ACONORTE SA,Cancelado em 23/12/1996
3861,SIDERURGICA CEARENSE S/A,Cancelado em 29/12/1995
3862,SIDERURGICA COFERRAZ SA,Cancelado em 20/12/2005
3863,SIDERURGICA DO MARANHÃO SA,Cancelado em 05/03/2007
3864,SIDERURGICA GUAIRA SA,Cancelado em 05/09/1995
3865,SIDERURGICA HIME,Cancelado em 05/02/1986
3866,SIDERURGICA J L ALIPERTI SA,Concedido em 06/06/1986
3867,SIDERÚRGICA NORTE BRASIL S/A,Cancelado em 22/01/2020
3868,SIDERURGICA RIOGRANDENSE SA,Cancelado em 30/06/1997
3869,SIFCO SA,Cancelado em 09/03/2004
3870,SIFCOINVEST SA,Cancelado em 19/09/1988
3871,SILINOR SA,Cancelado em 23/05/1991
3872,SILNAVE NAVEGACAO SA,Cancelado em 14/02/2012
3873,SILOCAF DO BRASIL SA,Cancelado em 14/02/2012
3874,SIMESC SA,Cancelado em 26/07/1994
3875,SIMMENTHAL AGROPEC SA,Cancelado em 28/09/2008
3876,SIMMENTHAL AGROPEC SA,Cancelado em 07/03/2014
3877,SIMPAR S.A.,Concedido em 29/07/2020
3878,SINQIA S.A.,Concedido em 26/04/2012
3879,SINTENOR QUIM SA,Cancelado em 03/11/2005
3880,SIOM SA I INSTRS DE OTICA MEC,Cancelado em 22/03/2005
3881,SIPASA SERINGA INDL PARA SA,Cancelado em 14/02/2012
3882,SIPOREX CONCRETO CELULAR SA,Cancelado em 15/06/1988
3883,SIQUEIRA GURGEL SA COM E IND,Cancelado em 14/02/2012
3884,SISAL BAHIA HOTEIS TURISMO SA,Cancelado em 21/03/2006
3885,SISAL IMOB SANTO AFONSO SA,Cancelado em 20/12/2005
3886,SISAPI STA ISABEL AGROPEC SA,Cancelado em 31/01/2005
3887,SIT SOC DE INSTALACOES TECS SA,Cancelado em 25/04/2002
3888,SKY INDL SA,Cancelado em 28/09/2008
3889,"SLAVERT ADMINISTRACOES, PARTICIPACOES AGROPECUARIAS E IMOBILIARIAS S/A",Cancelado em 24/10/2012
3890,SLC AGRICOLA SA,Concedido em 12/06/2007
3891,SLOT URBANISMO S.A.,Cancelado em 31/01/2020
3892,SM HOTEIS TUR DIVERSOES SA,Cancelado em 28/09/2008
3893,SMA EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,Cancelado em 02/04/2008
3894,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,Concedido em 20/10/2017
3895,SMILES FIDELIDADE S.A.,Concedido em 10/10/2017
3896,SMILES S.A.,Cancelado em 01/07/2017
3897,SN CONFECCOES SA,Cancelado em 14/02/2012
3898,SNB PARTICIPACOES SA,Concedido em 09/03/1994
3899,SOBERANA AGROINDL SA,Cancelado em 04/11/1993
3900,SOBLOCO CONSTRUTORA SA,Cancelado em 15/04/1985
3901,SOBRAL INVICTA SA,Cancelado em 31/05/2001
3902,SOBUFALOS SA,Cancelado em 21/06/2000
3903,SOC AGROINDL DE BABACU SA,Cancelado em 14/02/2012
3904,SOC AGROINDL DE BABACU SA,Cancelado em 29/07/2014
3905,SOC AGROINDL DO NE SA,Cancelado em 14/02/2012
3906,SOC AVICOLA DO NE SA,Cancelado em 14/02/2012
3907,SOC.DE ABASTEC.DE ÁGUA E SANEAMENTO S.A.,Concedido em 29/04/1997
3908,SOCIED. PAULIS ARTEF METALS/A,Cancelado em 05/04/1988
3909,SOCIEDADE PART CIMENTEIRAS SA,Cancelado em 29/06/1998
3910,SOCOCO SA AGROINDS DA AM,Cancelado em 29/10/2018
3911,SODAPE-SOC DES AGROPEC RIO SA,Cancelado em 14/02/2012
3912,SOERCEL AGROPEC SA,Cancelado em 01/12/1997
3913,SOEVISA - SOEVER INDUSTRIAL SA,Cancelado em 14/02/2012
3914,SOFIMA SA,Cancelado em 05/01/1996
3915,SOGERAL LEASING SA ARREND MERC,Cancelado em 18/01/2000
3916,SOHAGRO MARINA DO NORDESTE SA,Cancelado em 17/07/2003
3917,SOLA SA INDS ALIMENTICIAS,Cancelado em 08/04/2011
3918,SOLAE DO BRASIL HOLDINGS SA,Cancelado em 13/11/2003
3919,SOLAR DOS COLIBRIS HOT E TUR,Cancelado em 02/08/2007
3920,SOLE DO BRASIL S.A. TELECOMUNICAÇÕES E COMERCIO EXTERIOR,Cancelado em 04/01/2010
3921,SOLEITE SA,Cancelado em 28/09/2008
3922,SOLUÇÕES ESTRUTURAIS S.A.,Cancelado em 02/05/2016
3923,SOLVAY INDUPA SAIC,Cancelado em 13/07/2016
3924,SOMOS EDUCAÇÃO S.A.,Cancelado em 22/05/2019
3925,SONAE DISTRIBUIÇÃO BRASIL SA,Cancelado em 24/11/1998
3926,SONDIS BRASIL SA,Cancelado em 03/02/2000
3927,SONDOTECNICA ENGENHARIA DE SOLOS S/A.,Concedido em 19/08/1980
3928,SONJA MANUFATURADOS SA,Cancelado em 28/09/2008
3929,SOPAVE NORTE SA MERC RURAL,Cancelado em 14/02/2012
3930,SOPAVE SA SOC PAUL DE VEICULOS,Cancelado em 07/06/1991
3931,SORANA COML E IMPORTADORA SA,Cancelado em 08/09/1988
3932,SOTREQ SA TRATORES E EQUIPS,Cancelado em 18/06/1987
3933,SOUTO VIDIGAL SA,Cancelado em 11/03/2004
3934,SOUZA CRUZ SA,Cancelado em 01/12/2015
3935,SPE AKRO SECURITIZADORA S.A.,Cancelado em 07/07/2015
3936,SPERAFICO DA AMAZONIA S/A,Concedido em 11/10/1989
3937,SPERB DO NE SA IND TEXTIL,Cancelado em 22/03/2005
3938,SPERRY SA,Cancelado em 21/05/1985
3939,SPLICE DA AMAZONIA S. A.,Cancelado em 14/02/2012
3940,SPLICE DO BRASIL TELEC  E ELETRONICA S/A,Cancelado em 12/11/2003
3941,SPRINGER CARRIER NE SA,Cancelado em 18/06/1985
3942,SPRINGER SA,Concedido em 24/10/1968
3943,SPRINGS GLOBAL PARTICIPAÇÕES S/A,Concedido em 25/07/2007
3944,SPSCS INDUSTRIAL SA,Cancelado em 04/01/2010
3945,ST MICHEL SA,Cancelado em 14/03/2006
3946,STA ANGELICA AGROINDL SA-SAISA,Cancelado em 14/02/2012
3947,STA ANGELICA AGROINDL SA-SAISA,Cancelado em 09/05/2018
3948,STA CLARA MINERACAO SA,Cancelado em 14/02/2012
3949,STA CRUZ AGRICOLA SA,Cancelado em 14/02/2012
3950,STA FE AGROINDUSTRIAL SA,Cancelado em 16/09/2008
3951,STA LUCIA AGROPASTORIL SA,Cancelado em 29/12/1999
3952,STA LUZIA AGROINDL SA,Cancelado em 14/02/2012
3953,STA TEREZINHA AGROINDL SA,Cancelado em 14/02/2012
3954,STALO SA-IND DE CALCADOS,Cancelado em 14/02/2012
3955,STANDARD ELETRONICA SA,Cancelado em 12/04/1991
3956,STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS,Concedido em 18/09/2017
3957,STARTING ELETROELETRONICA SA,Cancelado em 14/02/2012
3958,STATKRAFT ENERGIAS RENOVÁVEIS S.A.,Concedido em 19/09/2011
3959,STEIN SP II PARTICIPAÇÕES S.A.,Cancelado em 29/10/2012
3960,STEVIAFARMA INDUSTRIAL SA,Cancelado em 02/08/2005
3961,SUBESTAÇÃO ELETROMETRÔ S/A,Cancelado em 04/03/2015
3962,SUBMARINO S/A,Cancelado em 13/12/2006
3963,SUCONOR S/A,Concedido em 08/05/1990
3964,SUDAMATA SA AGROPEC,Cancelado em 27/12/1991
3965,SUDANISA CISA INDL DE ALIM,Cancelado em 27/09/1993
3966,SUDESTE SA,Concedido em 10/11/1997
3967,SUDESTE SA IND E COMERCIO,Cancelado em 20/12/2005
3968,SUECIA PEC E REFLOREST AGRICOLA SA,Cancelado em 14/06/2010
3969,SUGOI S.A.,Concedido em 19/07/2016
3970,SUIBESA SUINOCULT B JARDIM SA,Cancelado em 29/09/1993
3971,SUIMPAR IMPAR SUINOS SA,Cancelado em 14/02/2012
3972,SUIMPAR IND E COM SA,Cancelado em 14/02/2012
3973,SUINASA SUINOS DA AMONTOADA SA,Cancelado em 14/02/2012
3974,SUINO CAPRINO E AGROPEC SA,Cancelado em 14/02/2012
3975,SUINO DO SUL SA - SUINOSUL,Cancelado em 28/09/2008
3976,SUINO SOL SA,Cancelado em 25/03/1997
3977,SUINOCULTURA DE ALAGOAS SA,Cancelado em 14/02/2012
3978,SUINOCULTURA DE CANINDE SA,Cancelado em 27/11/2006
3979,SUINOCULTURA SAO PAULO SA,Cancelado em 14/02/2012
3980,SUINOPISA SUINOC PIRIPIRI SA,Cancelado em 28/09/2008
3981,SUINORTE SUINOCULT NORTE ES SA,Cancelado em 14/02/2012
3982,SUINOS DE CACHOEIRA SA-SUISSA,Cancelado em 14/02/2012
3983,SUINOS DE CACHOEIRA SA-SUISSA,Cancelado em 15/03/2013
3984,SUINOS DE TAPEROA SA - SUTAS,Cancelado em 14/02/2012
3985,SUINOS E AVES DO NORDESTE S/A,Cancelado em 14/02/2012
3986,SUINOS E LAVOURA DO NE SA  SUINORD,Cancelado em 19/10/2018
3987,SUINOS KILMA SA,Cancelado em 28/09/2008
3988,SUL 116 PARTICIPAÇÕES S.A.,Concedido em 03/09/1997
3989,SUL AMAZONIA S/A-EMPREENDIMENTOS AGROPECUÁRIOS,Cancelado em 07/01/2011
3990,SUL AMERICA CAPITALIZACAO S.A.,Cancelado em 29/11/2004
3991,SUL AMERICA CIA NACL SEGUROS,Cancelado em 12/05/2008
3992,SUL AMERICA S/A,Concedido em 03/10/2007
3993,SUL AMERICA STA CRUZ SEGS SA,Cancelado em 06/05/1998
3994,SUL BRASILEIRO COM IMP EXP SA,Cancelado em 19/05/2000
3995,"SUL BRASILEIRO CRED.,FINANC.E",Cancelado em 10/01/1986
3996,SUL INVEST SECURITIZADORA S.A.,Cancelado em 10/08/2016
3997,SUL LOGISTICA SA,Cancelado em 13/12/1999
3998,SULABENTURES SA,Cancelado em 19/09/2002
3999,SULFAB CIA SULFOQUIMICA DA BA,Cancelado em 19/04/1993
4000,SULFABRIL NORDESTE SA,Cancelado em 28/09/2008
4001,SULINA ALIMENTOS SA,Cancelado em 28/06/1990
4002,SULMAR CIA AGROINDL SUL MA,Cancelado em 14/02/2012
4003,SUMMER COTTON SA,Cancelado em 28/09/2008
4004,SUPERAGRO SA FERT INSETICIDAS,Cancelado em 04/01/2010
4005,SUPERFRIGO IND E COM SA,Cancelado em 14/02/2012
4006,SUPERFRIGO IND E COM SA,Cancelado em 11/03/2014
4007,SUPERGESSO SA IND E COM,Cancelado em 14/02/2012
4008,SUPERMERCADOS REAL SA,Cancelado em 18/11/1994
4009,SUPERVIA CONCESS. DE TRANPORTE FERR. S/A,Cancelado em 11/06/2001
4010,SUQUESA SUINOC QUEIROZ SA,Cancelado em 14/02/2012
4011,SURAMIC S R A M IND COM SA,Cancelado em 17/09/1985
4012,SUSA INDL SA,Cancelado em 26/12/2003
4013,SUZANO HOLDING S.A.,Concedido em 11/03/1982
4014,SUZANO S.A.,Concedido em 15/04/1992
4015,SV ENGENHARIA SA,Cancelado em 17/12/1997
4016,T BARRETO IND COM SA,Cancelado em 21/03/2006
4017,T4F ENTRETENIMENTO SA,Cancelado em 15/01/2009
4018,T4F ENTRETENIMENTO SA,Concedido em 11/04/2011
4019,TACAVISA TACAIMBO AVIC SA,Cancelado em 12/09/2008
4020,TAG TEXTIL ETIQUETAS SA,Cancelado em 14/02/2012
4021,TAGRISA - TOUROS AGRICOLA SA,Cancelado em 29/10/2008
4022,TAIPE TRANCOSO EMPREENDIMENTOS S/A,Cancelado em 11/03/2016
4023,TAISA-TIANGUA AGROINDL SA,Cancelado em 14/02/2012
4024,TAM S.A.,Cancelado em 18/07/2012
4025,TAM TRANSP AEREOS REGIONAIS SA,Cancelado em 30/11/2000
4026,TAMOYO FRIGORIFICOS REUNIDOS SA,Cancelado em 16/06/2015
4027,TANGARÁ IMPORTADORA E EXPORTADORA S/A,Cancelado em 31/03/2014
4028,TANNERY DO BRASIL S/A,Cancelado em 29/04/2016
4029,TARPON INVESTIMENTOS S/A,Cancelado em 17/07/2019
4030,TAT INDL DE ALIM DO NE SA,Cancelado em 14/02/2012
4031,TATIANENSE TEXTIL SA,Cancelado em 14/02/2012
4032,TAURUS ARMAS S.A.,Concedido em 02/03/1982
4033,TBM SA IND TEXTIL,Cancelado em 24/10/2012
4034,TBM-TÊXTIL BEZERRA DE MENEZES SA,Cancelado em 21/01/2003
4035,TBM-TÊXTIL BEZERRA DE MENEZES SA,Concedido em 17/12/2013
4036,TC SECURITIES CIA DE SECURITIZAÇÃO,Cancelado em 19/03/2018
4037,TCO CELULAR PARTICIPAÇÕES  S/A,Cancelado em 16/05/2006
4038,TCP - TERMINAL DE CONTÊINERES DE PARANAGUÁ S.A.,Concedido em 27/10/2016
4039,TEBRASA IND TEXTIL SA,Cancelado em 14/02/2012
4040,TEBRASA IND TEXTIL SA,Cancelado em 22/05/2014
4041,TEC TOY S/A,Cancelado em 01/08/2019
4042,TECANOR SA TEXTIL CATAR DO NE,Cancelado em 01/10/1991
4043,TECBLU - TECELAGEM BLUMENAU S/A.,Concedido em 28/04/1971
4044,TECELAGEM DE ETIQ GUERRY SA,Cancelado em 14/02/2012
4045,TECELAGEM MALHARIA INDAIAL SA,Cancelado em 13/11/1986
4046,TECELAGEM TEXITA S/A,Concedido em 03/01/1990
4047,TECH ION INDUSTRIAL BRASIL S A,Cancelado em 14/02/2012
4048,TE-CHAGA-U AGROPECUÁRIA SA,Cancelado em 14/02/2012
4049,TE-CHAGA-U AGROPECUÁRIA SA,Cancelado em 01/06/2017
4050,TE-CHAGA-U AGROPECUÁRIA SA,Cancelado em 30/11/2017
4051,TECHNOS DA AMAZÔNIA INDÚSTRIA E COMÉRCIO S.A.,Cancelado em 18/03/2016
4052,TECHNOS RELOGIOS SA,Cancelado em 18/04/2005
4053,TECHNOS SA,Concedido em 28/06/2011
4054,TECNASA TECNOMEC NACIONAL,Cancelado em 28/09/2008
4055,TECN-GRAOS ARMAZENS DE VIT SA,Cancelado em 14/02/2012
4056,TECNISA S/A,Concedido em 09/01/2007
4057,TECNO WASTE S.A.,Cancelado em 07/01/2016
4058,TECNODINÂMICA IMPORTAÇÃO E COMÉRCIO DE MATERIAIS HOSPITALARES LTDA,Cancelado em 18/10/2012
4059,TECNOMONT PROJS MONTS INDLS SA,Cancelado em 14/05/1987
4060,TECNOPACK EMBALAGENS SA,Cancelado em 08/12/1995
4061,TECNOSOLO S/A - EM RECUPERAÇÃO JUDICIAL,Concedido em 20/07/1977
4062,TECNOTRUTA SA,Cancelado em 14/02/2012
4063,TECONPLAST DO NORDESTE S. A.,Cancelado em 28/09/2008
4064,TECONSUL-HOTEIS E TURISMO SA,Cancelado em 14/02/2012
4065,TECPART PARTS E EMPREENDS SA,Cancelado em 12/11/1992
4066,TEGENER PARTICIPACOES SA,Cancelado em 06/04/2001
4067,TEGMA GESTÃO LOGÍSTICA SA,Concedido em 28/06/2007
4068,TEGRASA TERRA GDE AGROPEC SA,Cancelado em 14/02/2012
4069,TEGUISA-TEXTIL GUIMARAES SA,Cancelado em 27/08/2010
4070,TEIXEIRA IND AGROPEC SA,Cancelado em 21/05/1997
4071,TEKA AGROINDL SA,Cancelado em 16/06/1998
4072,TEKA TECELAGEM KUEHNRICH SA - EM RECUPERAÇÃO JUDICIAL,Concedido em 04/12/1969
4073,TEKNA SA ZIPERS DO NE,Cancelado em 28/09/2008
4074,TEKNO S.A. INDÚSTRIA E COMÉRCIO,Concedido em 20/07/1977
4075,TELAIMA CELULAR SA,Cancelado em 17/11/2000
4076,TELAMAZON CELULAR SA,Cancelado em 17/11/2000
4077,TELASA CELULAR SA,Cancelado em 30/01/2004
4078,TELE LESTE CELULAR PARTICIPAÇÕES SA,Cancelado em 22/02/2006
4079,TELE NORDESTE CELULAR PARTICIPAÇÕES SA,Cancelado em 19/08/2004
4080,TELE NORTE CELULAR PARTICIPAÇÕES SA,Cancelado em 07/01/2013
4081,TELE NORTE LESTE PARTICIPAÇÕES SA,Cancelado em 27/02/2012
4082,TELE SUDESTE CELULAR PARTICIPAÇÕES SA,Cancelado em 22/02/2006
4083,TELEACRE CELULAR SA,Cancelado em 19/05/2000
4084,TELEAMAPÁ CELULAR SA,Cancelado em 17/11/2000
4085,TELEBAHIA CELULAR SA,Cancelado em 27/04/2001
4086,TELEBRASÍLIA CELULAR SA,Cancelado em 26/04/2002
4087,TELEC ACRE SA TELEACRE,Cancelado em 28/02/2000
4088,TELEC ALAGOAS SA - TELASA,Cancelado em 14/12/2001
4089,TELEC AMAPA SA,Cancelado em 14/12/2001
4090,TELEC AMAZONAS SA,Cancelado em 14/12/2001
4091,TELEC CEARA SA - TELECEARA,Cancelado em 14/12/2001
4092,TELEC GOIAS SA,Cancelado em 22/03/2000
4093,TELEC MARANHAO SA,Cancelado em 14/12/2001
4094,TELEC MATO GROSSO SA,Cancelado em 22/03/2000
4095,TELEC PARA SA,Cancelado em 14/12/2001
4096,TELEC PARAIBA SA,Cancelado em 14/12/2001
4097,TELEC PERNAMBUCO SA,Cancelado em 14/12/2001
4098,TELEC PIAUI SA,Cancelado em 14/12/2001
4099,TELEC RIO GRANDE DO NORTE SA,Cancelado em 14/12/2001
4100,TELEC RONDONIA SA,Cancelado em 28/02/2000
4101,TELEC RORAIMA SA,Cancelado em 14/12/2001
4102,TELEC SERGIPE SA,Cancelado em 14/12/2001
4103,TELEC. BRASILEIRAS S.A. - TELEBRÁS,Concedido em 21/01/1981
4104,TELECEARÁ CELULAR SA,Cancelado em 30/01/2004
4105,TELECOM BRASILIA SA,Cancelado em 28/02/2000
4106,TELECOM SAO PAULO SA,Cancelado em 07/04/2000
4107,TELECOM STA CATARINA SA,Cancelado em 28/02/2000
4108,TELECOMUNICAÇÕES  ESP SANTO S A - TELEST,Cancelado em 02/08/2001
4109,TELECOMUNICAÇÕES BAHIA SA,Cancelado em 02/08/2001
4110,TELECOMUNICAÇÕES MINAS GERAIS SA,Cancelado em 02/08/2001
4111,TELEFÔNICA BRASIL S.A.,Concedido em 19/08/1998
4112,TELEFONICA DATA BRASIL HOLDING SA,Cancelado em 28/04/2006
4113,"TELEFÓNICA, S.A.",Cancelado em 12/09/2011
4114,TELEGOIAS CELULAR SA,Cancelado em 17/12/2001
4115,TELEINVEST PARTICIPACOES SA,Cancelado em 11/11/1994
4116,TELEMAR NORTE LESTE SA,Cancelado em 11/05/2012
4117,TELEMAR PARTICIPAÇÕES SA,Cancelado em 01/09/2015
4118,TELEMAT CELULAR SA,Cancelado em 19/05/2000
4119,TELEMIG CELULAR PARTICIPAÇÕES S.A.,Cancelado em 16/10/2009
4120,TELEMIG CELULAR SA,Cancelado em 16/10/2009
4121,TELEMS CELULAR SA,Cancelado em 19/05/2000
4122,TELEPARÁ CELULAR SA,Cancelado em 13/11/2000
4123,TELEPISA CELULAR SA,Cancelado em 30/01/2004
4124,TELERGIPE CELULAR SA,Cancelado em 18/04/2001
4125,TELERJ CELULAR SA,Cancelado em 20/03/2001
4126,TELERN CELULAR SA,Cancelado em 30/01/2004
4127,TELERON CELULAR SA,Cancelado em 31/10/2000
4128,TELESC CELULAR S/A,Cancelado em 31/07/2003
4129,TELESP CELULAR SA,Cancelado em 28/02/2000
4130,TELEST CELULAR SA,Cancelado em 20/03/2001
4131,TELET SA,Cancelado em 30/06/2006
4132,TELETRUST DE RECEBIVEIS SA,Cancelado em 01/06/2005
4133,TELINVEST SA,Cancelado em 11/06/2018
4134,TELPA CELULAR SA,Cancelado em 30/01/2004
4135,TELPART PARTICIPAÇÕES S/A,Cancelado em 29/04/2008
4136,TEMPO PARTICIPAÇOES S/A,Cancelado em 10/05/2016
4137,TENENGE TEC NAC ENGENHARIA SA,Cancelado em 02/12/1994
4138,TENUSA TECNOLOGIA E NUTRIÇÃO S/A,Cancelado em 19/07/2019
4139,TEOBRASA INDS QUIM DO BR SA,Cancelado em 28/09/2008
4140,TERAGRO-AGROPEC TERCAM SA,Cancelado em 02/07/1992
4141,TEREOS INTERNACIONAL S/A,Cancelado em 28/09/2016
4142,TERMELÉTRICA PERNAMBUCO III S.A.,Concedido em 10/12/2013
