,Names,Situacoes
2303,ITAITUBA INDUSTRIA DE CIMENTOS DO PARÁ S/A,Cancelado em 12/04/2018
2304,ITAL - IMPLEMENTOS E TRATORES ANFÍBIOS S/A,Cancelado em 14/02/2012
2305,ITAL - IMPLEMENTOS E TRATORES ANFÍBIOS S/A,Cancelado em 15/02/2016
2306,ITALMAGNESIO NORDESTE SA,Cancelado em 14/02/2012
2307,ITAMARATY FILTROS DE PAPEL SA,Cancelado em 28/01/1998
2308,ITAPAGE AGROPECUARIA SA,Cancelado em 14/02/2012
2309,ITAPARICA SA EMPREEND TURIST,Cancelado em 29/12/2004
2310,ITAPECURU AGRICOLA SA-ITAGRISA,Cancelado em 14/02/2012
2311,ITAPEMIRIM AGRICULTURA SA,Cancelado em 27/03/2008
2312,ITAPIRUBA HOTEIS E TURISMO SA,Cancelado em 18/07/1989
2313,ITAPISSUMA S/A,Cancelado em 12/04/2018
2314,ITAPITANGA INDUSTRIA DE CIMENTOS DE MATO GROSSO S/A,Cancelado em 12/04/2018
2315,ITAPOA AGROPASTORIL SA,Cancelado em 27/03/2017
2316,ITAPOÃ SA PRUDUTOS ELETRICOS,Cancelado em 14/02/2012
2317,ITAQUI GERAÇÃO DE ENERGIA S.A.,Cancelado em 31/07/2015
2318,ITAÚ RENT ADM. E PARTICIPAÇÕES S.A.,Cancelado em 19/08/2002
2319,ITAÚ UNIBANCO HOLDING S.A.,Cancelado em 08/04/1998
2320,ITAU UNIBANCO S.A.,Cancelado em 08/05/2003
2321,ITAÚBA AGROINDUSTRIAL S/A,Cancelado em 17/07/2011
2322,ITAUBANK LEASING SA ARREND MERCANTIL (SUCEDIDA POR ITAU UNIBANCO SA E DIBENS LEASING SA ARR. MERCANT,Cancelado em 28/02/2009
2323,ITAUEIRA AGROPECUÁRIA S/A,Cancelado em 01/11/2013
2324,ITAUSEG PARTICIPAÇÕES SA,Cancelado em 28/11/2012
2325,ITAUTEC INFORMÁTICA S.A. - GRUPO ITAUTEC,Cancelado em 01/06/2006
2326,ITAUTEC S.A. - GRUPO ITAUTEC,Cancelado em 15/08/2019
2327,ITAUTINGA AGROINDUSTRIAL S/A,Cancelado em 12/04/2018
2328,ITINGA PARTICIPACOES SA,Cancelado em 23/04/1999
2329,ITIQUIRA ENERGÉTICA S/A,Cancelado em 02/02/2009
2330,IVEN SA,Cancelado em 29/04/2005
2331,J H SANTOS SA COM E INDUSTRIA,Cancelado em 18/07/2006
2332,J MOTTA INDUSTRIA E COMERCIO SA,Cancelado em 14/02/2012
2333,J R C CIA  DE EMPREEND RURAIS,Cancelado em 31/07/2007
2334,J. C. BARRETTO FERTILIZANTES SA,Cancelado em 01/06/2017
2335,J. RECAMONDE & CIA LTDA,Cancelado em 30/12/1999
2336,J.MACEDO S/A,Cancelado em 03/07/2007
2337,JACUIPE AGROPECUARIA SA,Cancelado em 14/02/2012
2338,JACUTINGA AGROPEC SA,Cancelado em 26/02/1997
2339,JAIME PINHEIRO PARTIC. S/A,Cancelado em 09/02/1995
2340,JAMYR VASCONCELLOS SA,Cancelado em 10/02/1989
2341,JANASA JAN PROD DO MAR SA,Cancelado em 28/09/2008
2342,JANUARIA AGROPECUARIA SA,Cancelado em 14/02/2012
2343,JAPARANDUBA AGROPASTORIL S/A,Cancelado em 14/02/2012
2344,JAPARANDUBA AGROPASTORIL S/A,Cancelado em 21/11/2018
2345,JARAGUA FABRIL SA,Cancelado em 04/01/2010
2346,JARAGUA SA IND MECANICAS,Cancelado em 20/08/1991
2347,JARI CELULOSE SA,Cancelado em 20/02/2006
2348,JASON AGRICULTURA SA,Cancelado em 28/09/2008
2349,JATIUCA AGROPECUARIA SA,Cancelado em 14/02/2012
2350,JATIUCA AGROPECUARIA SA,Cancelado em 03/08/2012
2351,JAU SA CONST E INCORPORADORA,Cancelado em 02/02/1987
2352,JEDAY - ARTEFATOS DE PLÁSTICO,Cancelado em 15/01/2004
2353,JEMAR EMPREENDIMENTOS RURAIS SA,Cancelado em 14/02/2012
2354,JIQUIRIÇA PARTICIPAÇÕES SA,Cancelado em 31/12/2001
2355,JOAÇABA AGROPECUARIA SA,Cancelado em 14/02/2012
2356,JOBENE JOJOBA DO NORDESTE SA,Cancelado em 14/02/2012
2357,JOBEX AGROINDUSTRIAL S/A,Cancelado em 14/02/2012
2358,JOJOBA DO BRASIL SA,Cancelado em 28/09/2008
2359,JORNAL DO BRASIL SA,Cancelado em 24/05/1990
2360,JP PARTICIPAÇÕES S.A.,Cancelado em 31/12/2014
2361,JPSP INVESTIMENTOS E PARTICIPAÇÕES S.A.,Cancelado em 28/07/2017
2362,JS MOVEIS SA,Cancelado em 14/02/2012
2363,JUA AGROPEC SA,Cancelado em 09/02/1999
2364,JUNGFRAU PARTICIPACOES SA,Cancelado em 21/07/1999
2365,JUOZAS SA INDUSTRIA TEXTIL,Cancelado em 29/08/1995
2366,JUREMAL AGROPECUARIA SA,Cancelado em 14/02/2012
2367,JVM DO BRASIL SA,Cancelado em 28/09/2008
2368,KABANA MODAS INDL SA,Cancelado em 22/09/1998
2369,KALIL SEHBE SA IND VESTUARIO,Cancelado em 20/12/2005
2370,KAROON PETROLEO & GAS SA,Cancelado em 21/06/2011
2371,KAUFMANN CACAU INDL E COML SA,Cancelado em 06/03/1992
2372,KAURI SIGMA SA,Cancelado em 03/06/1991
2373,KIBON SA INDS ALIMENTICIAS,Cancelado em 04/11/1993
2374,KIEPPE INVESTIMENTOS SA,Cancelado em 14/02/1995
2375,KILOMBO AGROPEC SA,Cancelado em 14/02/2012
2376,KILOMBO AGROPEC SA,Cancelado em 18/05/2017
2377,KLABIN FABRIC DE PAPEL CEL SA,Cancelado em 12/03/1996
2378,KLABIN PONSA SA,Cancelado em 18/12/2002
2379,KLABIN SEGALL S/A,Cancelado em 30/08/2010
2380,KLEBER SA CALD MONT INDS NE,Cancelado em 28/09/2008
2381,KONTIK SA HOTEIS E TURISMO,Cancelado em 14/07/2000
2382,KRONORTE SA IMPL P/ TRANSP,Cancelado em 27/02/2003
2383,KSB BOMBAS HIDRAULICAS SA,Cancelado em 03/10/1991
2384,KSB DA AMAZONIA SA,Cancelado em 25/02/2000
2385,KUALA SA,Cancelado em 30/06/2006
2386,KURIKAKA AGROPEC SA,Cancelado em 14/02/2012
2387,L C R IND DE CONFECCOES SA,Cancelado em 14/02/2012
2388,LABO ELETRONICA SA,Cancelado em 04/01/2010
2389,LABORATORIOS BETA SA,Cancelado em 14/02/2012
2390,LABRA IND BRAS DE LAPIS SA,Cancelado em 03/03/1994
2391,LACERDA DE MELO BÚFALOS S/A - LACESA,Cancelado em 17/07/2003
2392,LAEROB PARTICIPACOES SA,Cancelado em 21/10/2003
2393,LAFER SA INDUSTRIA E COMERCIO,Cancelado em 29/02/1988
2394,LAGOA CLARA AGROPEC SA,Cancelado em 24/10/2012
2395,LAGOA CLARA AGROPEC SA,Cancelado em 30/03/2017
2396,LAGOA RAMADA AGROPECUÁRIA S.A.,Cancelado em 14/02/2012
2397,LAGOARROZ - IRRIGAÇÃO LAGOA ARROZ S/A,Cancelado em 07/10/2011
2398,LAHOTELS S.A.,Cancelado em 18/02/2009
2399,LAM CONFECCOES SA,Cancelado em 14/02/2012
2400,LAMINACAO NACIONAL METAIS SA,Cancelado em 18/06/1985
2401,LAMINACAO NACIONAL METAIS SA,Cancelado em 17/06/1997
2402,LAMINIT SA-LAMINAS COMPENSADOS,Cancelado em 08/01/2009
2403,LAN LINHAS AM DE NAVEGACAO SA.,Cancelado em 28/09/2008
2404,LANDIS GYR INEPAR,Cancelado em 15/07/1999
2405,LANIFICIO SEHBE SA IND E EXP,Cancelado em 20/12/2005
2406,LAPSA LATICINIOS PERIZES SA,Cancelado em 09/08/2005
2407,LARAMO SA,Cancelado em 23/07/1985
2408,LARK SA MAQ E EQUIPAMENTOS(Massa Falida Administrada Judicialmente p/Soc.Advogados Mandel Advocacia),Cancelado em 18/06/2015
2409,LARPASA LARANJAS DO PARA SA,Cancelado em 24/10/2012
2410,LARPASA LARANJAS DO PARA SA,Cancelado em 02/12/2019
2411,LASA-LINHARES AGROINDL SA,Cancelado em 14/05/2007
2412,LASTRO AGRI SA,Cancelado em 14/02/2012
2413,LATAM AIRLINES GROUP S.A.,Cancelado em 18/07/2016
2414,LATICINIO STA FE SA,Cancelado em 14/02/2012
2415,LATICINIO STA FE SA,Cancelado em 29/09/2014
2416,LATICINIOS BETANIA SA IND PEC,Cancelado em 14/02/2012
2417,LATINTECH CAPITAL S/A,Cancelado em 12/06/2001
2418,LB MOVEIS SA,Cancelado em 14/02/2012
2419,LEASING BMC SA ARREND MERC,Cancelado em 18/11/1998
2420,LECHEF SA INDS ALIMENTICIAS,Cancelado em 27/03/2006
2421,LEE SA IND DE CONFECCOES,Cancelado em 13/11/1987
2422,LF TEL SA,Cancelado em 11/12/2014
2423,LGT HUB PARTICIPAÇÕES S/A,Cancelado em 18/06/2018
2424,LIBRA - LIGAS DO BRASIL S/A,Cancelado em 03/05/2013
2425,LIBRA TERMINAIS SA,Cancelado em 11/11/2002
2426,LIBRA TERMINAL 35 SA,Cancelado em 11/11/2002
2427,LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL,Cancelado em 17/01/2005
2428,LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL,Cancelado em 08/05/2020
2429,LIDER AVIAÇÃO HOLDING S/A,Cancelado em 05/02/2010
2430,LIDER TAXI AEREO SA,Cancelado em 01/02/1989
2431,LIGA FUTEBOL SA,Cancelado em 15/01/2013
2432,LIGAS DE ALUMINIO SA LIASA,Cancelado em 03/07/2003
2433,LIMASA - LIGAS METALICAS SA,Cancelado em 14/02/2012
2434,LIMASA SA,Cancelado em 14/02/2007
2435,LINGERIE ROYALE SA,Cancelado em 14/02/2012
2436,LINHA AMARELA S.A.- LAMSA,Cancelado em 06/05/2003
2437,LION SA,Cancelado em 19/05/1988
2438,LIRA AGROPEC SA,Cancelado em 27/10/2006
2439,LIRA EMPREEND AGROPEC SA,Cancelado em 14/02/2012
2440,LISTEL LISTAS TELEFONICAS SA,Cancelado em 14/01/1991
2441,LIVRARIA DO GLOBO SA,Cancelado em 17/02/2011
2442,LIVRARIA JOSE OLYMPIO EDITORA,Cancelado em 15/10/1984
2443,LOCARPE SA,Cancelado em 14/02/2012
2444,LOCATELLI MOVEIS SA,Cancelado em 27/03/2008
2445,LOCAWEB SERVIÇOS DE INTERNET S.A.,Cancelado em 18/03/2009
2446,LOGASA IND E COM SA,Cancelado em 27/11/2002
2447,LOJAS BRASILEIRAS SA LOBRAS,Cancelado em 04/08/1999
2448,LOJAS HERING SA,Cancelado em 10/05/2019
2449,LONAFLEX SA,Cancelado em 17/07/1990
2450,LORENTZEN EMPREENDIMENTOS SA,Cancelado em 06/07/1990
2451,LOUCOS POR FUTEBOL S.A.,Cancelado em 07/01/2016
2452,LOUSANE-LOUCA SANITARIA NE SA,Cancelado em 14/02/2012
2453,LPC INDUSTRIAS ALIMENTICIAS SA,Cancelado em 04/12/1996
2454,LUIGI INDL DE ALIMENTOS SA,Cancelado em 14/02/2012
2455,LUIZ GIRAO AGROPEC SA-LUGAPE,Cancelado em 14/02/2012
2456,LUMIERE SA,Cancelado em 14/02/2007
2457,LUSA - IND DE CONFECÇÕES SA,Cancelado em 28/09/2008
2458,LUXOR HOTEIS CONTINENTAL SA,Cancelado em 26/09/2002
2459,M DEDINI SA METALURGICA,Cancelado em 12/09/1990
2460,M HOLDINGS SA,Cancelado em 24/06/1998
2461,M ROSCOE SA ENG IND E COMERCIO,Cancelado em 07/02/2002
2462,M&G POLIÉSTER SA,Cancelado em 17/10/2014
2463,M&G POLIÉSTER SA,Cancelado em 05/05/1995
2464,MAC LAREN AGROPEC SA,Cancelado em 28/09/2008
2465,MACAPARANA AGROPEC SA-MAPASA,Cancelado em 24/07/2008
2466,MACHADINHO ENERGÉTICA SA,Cancelado em 13/12/2012
2467,MAD ESPLENDIDOS DO NE SA,Cancelado em 03/11/2003
2468,MAD ESPLENDIDOS SA,Cancelado em 31/05/1993
2469,MADEACRE MADEIREIRA ACRE SA,Cancelado em 14/02/2012
2470,MADEF SA INDUSTRIA E COMERCIO,Cancelado em 23/09/2010
2471,MADEIRA SINTETICA SA,Cancelado em 09/08/2005
2472,MADEIRAS COMP DA AMAZ CIA AGRO,Cancelado em 14/02/2012
2473,MADEIREIRA MATINHA S/A,Cancelado em 14/02/2012
2474,MADEIREIRA VERONA SA,Cancelado em 14/02/2012
2475,MADENORTE S/A LAMINADOS E COMPENSADOS,Cancelado em 14/02/2012
2476,MADEPART SA ADMINISTRAÇÃO E PARTICIPAÇÕES,Cancelado em 20/12/2005
2477,MADEZATTI SA,Cancelado em 16/10/1987
2478,MAFISA AVICOLA SA,Cancelado em 28/09/2008
2479,MAFISA MALHARIA BLUMENAU SA,Cancelado em 22/08/1991
2480,MAFRA S/A AGROPECUÁRIA,Cancelado em 13/08/2010
2481,MAGESA MOJU AGROINDL ENERG SA,Cancelado em 14/02/2012
2482,MAGNESITA MINERAÇÃO S.A.,Cancelado em 14/12/2018
2483,MAGNESITA REFRATARIOS S.A.,Cancelado em 23/01/2019
2484,MAGNESITA SA,Cancelado em 21/02/2008
2485,MAGNU ADMINISTRAÇÃO E PARTICIPAÇÃO S.A.,Cancelado em 14/02/2012
2486,MAGNUM INDÚSTRIA DA AMAZÔNIA S/A,Cancelado em 24/10/2012
2487,MAGNUM INDÚSTRIA DA AMAZÔNIA S/A,Cancelado em 15/04/2014
2488,MAHLE COFAP ANEIS SA,Cancelado em 07/01/2003
2489,MAISA IND E COM SA,Cancelado em 14/02/2012
2490,MAISA PARTICIPACOES SA,Cancelado em 22/11/2006
2491,MAISON ECO SA,Cancelado em 30/10/1998
2492,MAISON ROYALE SA,Cancelado em 30/10/2002
2493,MAISONNAVE CIA DE PART,Cancelado em 18/12/1998
2494,MAISONNAVE DTVM SA,Cancelado em 10/01/1989
2495,MAISONNAVE LEASING SA AM,Cancelado em 10/01/1989
2496,MAISONNAVE SA CFI,Cancelado em 10/01/1989
2497,MAKRO ATACADISTA SA,Cancelado em 26/02/2002
2498,MALHADA DO RIO GRANDE SA,Cancelado em 14/02/2012
2499,MALHARIA REBECA SA,Cancelado em 24/10/2012
2500,MALHARIA REBECA SA,Cancelado em 30/09/2013
2501,MALIBU PALACE HOTEL SA,Cancelado em 17/02/2003
2502,MANASA MADEIREIRA NACIONAL SA,Cancelado em 27/03/2006
2503,MANUF ART BORRACHA NOGAM SA,Cancelado em 04/01/2010
2504,MANUF DE PORCELANA BEATRIZ SA,Cancelado em 28/09/2008
2505,MANUINO AGROPEC LEITEIRA SA,Cancelado em 28/09/2008
2506,MAORI SA,Cancelado em 15/04/2019
2507,MAPELLI DO BRASIL SA,Cancelado em 14/02/2012
2508,MAPPIN TRUST RECEBIVEIS SA,Cancelado em 18/08/1998
2509,MAQ PIRATININGA DO NE SA,Cancelado em 06/04/2006
2510,MAQUINAS PIRATININGA SA,Cancelado em 19/02/1993
2511,MAQUINE AGROPASTORIL SA - MASA,Cancelado em 14/02/2012
2512,MARACAIA AGROPEC SA,Cancelado em 14/02/2012
2513,MARAJOARA MECANIZACAO SA,Cancelado em 06/02/2009
2514,MARAMBAIA ENERGIA RENOVÁVEL SA,Cancelado em 07/01/2013
2515,MARAMBAIA TEXTIL SA,Cancelado em 14/02/2012
2516,MARCOS MARCELINO SA,Cancelado em 14/02/2012
2517,MARCOTEX SA IND TEXTIL,Cancelado em 12/07/2006
2518,MARCOVAN SA,Cancelado em 22/11/2006
2519,MARGUSA-MARANHAO GUSA SA,Cancelado em 28/09/2006
2520,MARICULTURA DA BA SA,Cancelado em 14/02/2012
2521,MARICULTURA NETUNO S/A,Cancelado em 21/10/2009
2522,MARILU AGROPEC SA,Cancelado em 17/04/2008
2523,MARIMAR S/A,Cancelado em 14/02/2012
2524,MARINA DE IRACEMA PARK SA,Cancelado em 26/05/1997
2525,MARINA RESIDENCE HOTEL SA,Cancelado em 14/02/2012
2526,MARINA RESIDENCE HOTEL SA,Cancelado em 25/03/2014
2527,MARINE MARICULTURA DO NE SA,Cancelado em 14/02/2012
2528,MARINGA PARK SA,Cancelado em 22/03/2005
2529,MARISA SA,Cancelado em 26/07/2010
2530,MARISCOS DO BRASIL SA,Cancelado em 23/09/2002
2531,MARISOL SA,Cancelado em 02/07/2012
2532,MARLIM PARTICIPAÇÕES SA,Cancelado em 07/08/2009
2533,MARLLOY SA IND E COM,Cancelado em 01/06/2017
2534,MARPEX IND DE PESCA SA,Cancelado em 14/02/2012
2535,MARQUISE EMPREEND HOT SA,Cancelado em 29/06/2000
2536,MARRECAS AGROPECUÁRIA S/A,Cancelado em 08/02/2010
2537,MARSAL MARMORE SALVIANO SA,Cancelado em 27/10/1999
2538,MARSIAJ OLIVEIRA SA,Cancelado em 21/03/2006
2539,MARSOL HOTEIS E TUR SA,Cancelado em 08/01/2009
2540,MARTREX SA,Cancelado em 09/01/2001
2541,MASO INDL SA,Cancelado em 14/02/2012
2542,MASSA FALIDA DA CIA LORENZ,Cancelado em 04/01/2010
2543,MASSA FALIDA DA COMPANHIA TÊXTIL DO VALE NE,Cancelado em 17/10/2012
2544,MASSA FALIDA DA CREFISUL LEASING SA ARREND MERCL,Cancelado em 09/02/2015
2545,MASSA FALIDA DA ENCOL SA ENG COM E INDUSTRIA,Cancelado em 11/03/1988
2546,MASSA FALIDA DA ENCOL SA ENG COM E INDUSTRIA,Cancelado em 18/03/2008
2547,MASSA FALIDA DA FÁBRICA DE TECIDOS CARLOS RENAUX S.A.,Cancelado em 07/01/2016
2548,MASSA FALIDA DA MULLER IND E COMERCIO,Cancelado em 13/11/2007
2549,MASSA FALIDA DA PROCID PARTICIPAÇÕES E NEGÓCIOS SA,Cancelado em 04/01/2010
2550,MASSA FALIDA DA SHARP SA EQUIPS ELETRONICOS,Cancelado em 04/01/2010
2551,MASSA FALIDA DE BIOFERTIL AGROPECUARIA S. A.,Cancelado em 28/09/2008
2552,MASSA FALIDA DE BRASPÉROLA INDÚSTRIA E COMÉRCIO SA,Cancelado em 07/08/2007
2553,MASSA FALIDA DE CIA. BRASILEIRA DE ANTIBIÓTICOS - CIBRAN,Cancelado em 04/01/2010
2554,MASSA FALIDA DE COMPANHIA TEXTIL FERREIRA GUIMARAES,Cancelado em 04/01/2011
2555,MASSA FALIDA DE FAZENDAS REUNIDAS BOI GORDO,Cancelado em 07/08/2007
2556,MASSA FALIDA DE FRUTOS DO VALE SA,Cancelado em 14/02/2012
2557,MASSA FALIDA DE FRUTSA FRUTICULTURA TROPICAL SA,Cancelado em 28/09/2008
2558,MASSA FALIDA DE OLMA SA OLEOS VEGETAIS,Cancelado em 21/03/2006
2559,MASSA FALIDA DE SUAPE TÊXTIL S.A.,Cancelado em 24/10/2012
2560,MASSARANDUBA AGROPEC SA,Cancelado em 14/02/2012
2561,MASTER IND PLAST CEARENSE SA,Cancelado em 09/01/2007
2562,MASTER IND PLAST DE CAMACARI,Cancelado em 14/02/2012
2563,MASTER SA TEC PLASTICOS,Cancelado em 09/01/2007
2564,MATA VERDE AGRO PASTORIL INDL SA,Cancelado em 02/02/2018
2565,MATAPI AGROPASTORIL SA,Cancelado em 03/04/2011
2566,MATEL TECN DE TELEINF SA,Cancelado em 21/10/1999
2567,MATO FRIO AGROINDL SA,Cancelado em 14/02/2012
2568,MATO FRIO AGROINDL SA,Cancelado em 21/03/2016
2569,MATONE SECURITIZADORA S/A,Cancelado em 19/06/2012
2570,MATUPA AGROPEC SA,Cancelado em 03/06/1993
2571,MAVERICK SA,Cancelado em 05/06/2001
2572,MÁXIMA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S/A,Cancelado em 30/09/2010
2573,MAXVINIL TINTAS E VERNIZES SA,Cancelado em 17/06/2011
2574,MAYUTA SA,Cancelado em 27/12/1990
2575,MAZSA MAD DA AM SA,Cancelado em 28/09/2008
2576,MB ENGENHARIA SA,Cancelado em 13/06/2008
2577,MC TRUST SA,Cancelado em 17/01/2006
2578,MC&A SISTEMAS PESSOAIS SA,Cancelado em 24/02/1992
2579,MCM CIMENTOS S.A.,Cancelado em 22/05/2012
2580,MCOM SA TELECOMUNICACOES,Cancelado em 20/07/1995
2581,MCOM WIRELESS SA,Cancelado em 17/06/2005
2582,MDM MOD D MARQUES MAR E GRA SA,Cancelado em 14/02/2012
2583,MEARIM AGROINDL SA,Cancelado em 11/03/2004
2584,MEARIM AGROINDUSTRIAL SA,Cancelado em 21/11/2002
2585,MECANICA PESADA CONTINENTAL S/A,Cancelado em 02/12/2010
2586,MECANICA PESADA SA,Cancelado em 03/12/1997
2587,MEDIAL SAUDE S/A,Cancelado em 07/07/2010
2588,MEGAPART PARTICIPAÇÕES SA,Cancelado em 13/04/2004
2589,MELAMINA ULTRA S.A. INDÚSTRIA  QUÍMICA,Cancelado em 18/11/2004
2590,MELPAPER SA,Cancelado em 11/02/2010
2591,MEM CELULAR PARTICIPAÇÕES SA,Cancelado em 30/06/2008
2592,MEMORIA AGROPEC SA,Cancelado em 14/02/2012
2593,MENEGAZ S.A. INDUSTRIA E COM.,Cancelado em 21/03/2006
2594,MENFIS PARTICIPAÇÕES S/A,Cancelado em 31/12/2013
2595,MERCANTIL DO BRASIL LEASING SA,Cancelado em 31/05/2017
2596,MERCANTIL INDS MECANICAS SA,Cancelado em 23/10/1997
2597,MERCONPLAS INDL PLAST COM SA,Cancelado em 28/07/1998
2598,MERIDIONAL S.A.,Cancelado em 21/03/2006
2599,MEROTUSA MERUOCA EMP TUR SA,Cancelado em 14/02/2012
2600,MESBLA SA,Cancelado em 09/01/2007
2601,MESBLA TRUST REC CARTAO CRD SA,Cancelado em 09/01/2007
2602,METAIS DO SERIDO SA - METASA,Cancelado em 14/02/2012
2603,METAL LEVE ELETR E AUTOM SA,Cancelado em 02/04/1993
2604,METALAC SA IND E COMERCIO,Cancelado em 02/02/1999
2605,METALFLEX SA IND E COMERCIO,Cancelado em 23/09/1988
2606,METALGRAFICA DA AMAZÔNIA S/A,Cancelado em 11/04/2012
2607,METALGRAFICA DO PI SA,Cancelado em 28/09/2008
2608,METALGRAFICA RIO INDL SA,Cancelado em 02/05/1990
2609,METALMAN S/A,Cancelado em 14/02/2012
2610,METALON INDUSTRIAS REUNIDAS SA,Cancelado em 04/01/2010
2611,METALOSA INDÚSTRIA METALÚRGICA S/A,Cancelado em 24/02/2017
2612,METALPRESS SA,Cancelado em 14/02/2012
2613,METALTRUST S/A (5212 PARTICIPAÇÕES S/A),Cancelado em 31/05/2012
2614,METALURGICA CARAPINA SA,Cancelado em 03/11/2005
2615,METALURGICA DUQUE SA - EM RECUPERAÇÃO JUDICIAL,Cancelado em 07/01/2016
2616,METALURGICA HASSMANN SA,Cancelado em 10/06/1992
2617,METALURGICA JACY SA,Cancelado em 14/02/2012
2618,METALURGICA JOAO WIEST SA,Cancelado em 26/07/1994
2619,METALURGICA MATARAZZO SA,Cancelado em 30/08/1988
2620,METALURGICA MOCOCA SA,Cancelado em 29/05/1987
2621,METALURGICA STEEL S. A........,Cancelado em 14/02/2012
2622,METALURGICA UNIVERSAL SA,Cancelado em 14/02/2012
2623,METODO ENGENHARIA SA,Cancelado em 19/09/1986
2624,METODO ENGENHARIA SA,Cancelado em 20/06/2005
2625,METRO EXTENSAO NORTE TRUST SA,Cancelado em 23/07/1998
2626,MICHELETTO NORDESTE S/A,Cancelado em 03/05/2013
2627,MICHELLUTI AGRÍCOLA S/A,Cancelado em 10/09/2008
2628,MICROLAB SA,Cancelado em 22/03/2005
2629,MICROTEC SIST IND E COM SA,Cancelado em 30/10/1998
2630,MILHOBRAZ MILHO DO BRASIL S/A,Cancelado em 24/10/2012
2631,MIMONOR PLASTICOS DO NE SA,Cancelado em 14/02/2012
2632,MIN SERGIPE SA,Cancelado em 24/10/1990
2633,MINAS INV SA EMPR ADM ADMINAS,Cancelado em 09/12/1998
2634,MINASFER S/A,Cancelado em 04/01/2010
2635,MINASFER S/A,Cancelado em 29/01/1997
2636,MINASPUMA NE SA,Cancelado em 17/07/2001
2637,MINERACAO ARIPUANA SA,Cancelado em 22/04/1991
2638,MINERAÇÃO E CIMENTO VALE ITAJAI SA,Cancelado em 22/03/2005
2639,MINERADORA SAO JORGE SA,Cancelado em 28/11/2008
2640,MIPESCA INDUSTRIA E COMERCIO DE PESCADOS,Cancelado em 02/08/2002
2641,MIRAGEM SA FAZS REUNIDAS,Cancelado em 14/02/2012
2642,MIRAGINA SA IND E COM,Cancelado em 01/06/2010
2643,MIRAMAR AGROPEC SA,Cancelado em 14/02/2012
2644,MIZU S/A,Cancelado em 17/03/2003
2645,ML HOTEIS DO NORDESTE SA,Cancelado em 08/06/1998
2646,MNM METALURGICA NORTE MINAS SA,Cancelado em 14/09/1994
2647,MOBRASA M SOBRADO AGROINDL SA,Cancelado em 14/02/2012
2648,MOCAL MOAGEIRA DE MIN CACH SA,Cancelado em 13/10/1998
2649,MODDATA SA ENG. DE TEL. E INF.,Cancelado em 22/03/2005
2650,MODIESEL SA IND E COM,Cancelado em 06/04/1998
2651,MOENA PARTICIPAÇÕES S/A,Cancelado em 31/08/2010
2652,MOINHO ATLANTICO SA,Cancelado em 01/02/1994
2653,MOINHO DA LAPA SA,Cancelado em 03/10/1989
2654,MOINHO RECIFE SA EMPR E PART,Cancelado em 15/08/1994
2655,MÔNACO - ADMINISTRAÇÃO E PARTICIPAÇÕES S.A.,Cancelado em 04/01/2010
2656,MONOTUBO VITORIA SA,Cancelado em 17/09/2009
2657,MONTE AGHA EMPREENDS TUR SA,Cancelado em 21/03/1997
2658,MONTE HOTEIS SA,Cancelado em 14/02/2012
2659,MONTICIANO PARTICIPAÇÕES S/A,Cancelado em 26/02/2014
2660,MONTREAL EMPR COM E IND SA,Cancelado em 18/03/2008
2661,MORADA NOVA AGROPEC SA-MONASA,Cancelado em 28/09/2008
2662,MORAES SA IND E COM EM LIQUIDAÇÃO,Cancelado em 14/02/2012
2663,MOTO PECAS TRANSMISSOES SA,Cancelado em 16/10/2000
2664,MOTOGERAL AGROPEC SA,Cancelado em 14/02/2012
2665,MOTORADIO SA COML E INDUSTRIAL,Cancelado em 22/03/2005
2666,MOTORES BUFALO SA,Cancelado em 20/12/2005
2667,MOTORISTA UNIAO COML IMPORT SA,Cancelado em 08/03/1994
2668,MOTORTEC IND AERONAUTICA SA,Cancelado em 21/03/2006
2669,MOURA EXPORT SA,Cancelado em 30/09/1994
2670,MOVEIS BARBADOS SA,Cancelado em 28/09/2008
2671,MOVEIS DE ACO ANGELO FG SA,Cancelado em 22/11/2006
2672,MOVEIS ESPLENDIDOS SA,Cancelado em 07/04/1998
2673,MOVEIS GARVANJ SA,Cancelado em 14/02/2012
2674,MUCAITA AGROPEC SA,Cancelado em 14/02/2012
2675,MUELLER IRMAOS SA,Cancelado em 09/11/1990
2676,MULTIBRAS PAR SA,Cancelado em 30/12/1997
2677,MULTI-CAR RIO TERMINAL DE VEÍCULOS S/A,Cancelado em 29/03/2004
2678,MULTIPLIC LEASING ARR MERC SA,Cancelado em 22/10/1998
2679,MULTIPLUS SA,Cancelado em 06/05/2019
2680,MULTIPOLIPETRUS SA,Cancelado em 28/09/2008
2681,MULTITEL TECNOLOGIA SA,Cancelado em 24/06/1993
2682,MULTITEXTIL SA,Cancelado em 05/01/1995
2683,MULTIVIDRO SA,Cancelado em 07/05/1987
2684,MUNCK SA EQUIPS INDUSTRIAIS,Cancelado em 07/01/1991
2685,MUNDIAL ARTEFATOS DE COURO SA,Cancelado em 22/03/2005
2686,MUNDO NOVO ARMAZENS GERAIS SA,Cancelado em 28/09/2008
2687,MURICI AGROPEC SA,Cancelado em 28/05/2010
